Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,dataset,eps,features,k,min_samples,davies_bouldin_score,n-cluster,silhouette_score,algorithm
2024-06-07 09:42:20,62ms,fc896728d42244269606edd04d77a349,k_means k=4_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,all_features_noAgeRestriction.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'AcceptedCmp3', 'AcceptedCmp4', 'AcceptedCmp5', 'AcceptedCmp1',
       'AcceptedCmp2', 'Complain', 'Response', 'Age', 'Marital_Categories',
       'Edu_Categories', 'Spent_Total', 'Living_Alone', 'Having_Kids'],
      dtype='object')",4,,1.6467130598787687,,0.22814559658187172,KMeans
2024-06-07 09:37:10,73ms,f32b371e198c4581bcf5dcc356e96c30,k_means k=6_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,2024-06-07_09-31-57_unscaled_allFeature_mitOffers.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'AcceptedCmp3', 'AcceptedCmp4', 'AcceptedCmp5', 'AcceptedCmp1',
       'AcceptedCmp2', 'Complain', 'Response', 'Age', 'Marital_Categories',
       'Edu_Categories', 'Spent_Total', 'Living_Alone', 'Having_Kids'],
      dtype='object')",6,,1.7652777160335793,,0.18934884470120456,KMeans
2024-06-07 09:37:10,51ms,e0bb2c2407374314a0beca2ccbccc76d,k_means k=5_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,2024-06-07_09-31-57_unscaled_allFeature_mitOffers.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'AcceptedCmp3', 'AcceptedCmp4', 'AcceptedCmp5', 'AcceptedCmp1',
       'AcceptedCmp2', 'Complain', 'Response', 'Age', 'Marital_Categories',
       'Edu_Categories', 'Spent_Total', 'Living_Alone', 'Having_Kids'],
      dtype='object')",5,,1.701754859047714,,0.2271901483296853,KMeans
2024-06-07 09:37:10,56ms,d33cb6ce5fe043c8ba874754fef71d08,k_means k=4_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,2024-06-07_09-31-57_unscaled_allFeature_mitOffers.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'AcceptedCmp3', 'AcceptedCmp4', 'AcceptedCmp5', 'AcceptedCmp1',
       'AcceptedCmp2', 'Complain', 'Response', 'Age', 'Marital_Categories',
       'Edu_Categories', 'Spent_Total', 'Living_Alone', 'Having_Kids'],
      dtype='object')",4,,1.8902750186769661,,0.2055296411647878,KMeans
2024-06-05 18:58:11,62ms,a9d9287240a145ada507717d225d5769,k_means k=6_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,2024-06-05_18-44-19_unscaled_allFeature.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'Complain', 'Age', 'Marital_Categories', 'Edu_Categories',
       'Spent_Total', 'Living_Alone', 'Having_Kids', 'AcceptedOffer'],
      dtype='object')",6,,1.6589489003385829,,0.19645321561832144,KMeans
2024-06-05 18:58:11,48ms,ec144ba445f142bba03235dfcbde91e6,k_means k=5_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,2024-06-05_18-44-19_unscaled_allFeature.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'Complain', 'Age', 'Marital_Categories', 'Edu_Categories',
       'Spent_Total', 'Living_Alone', 'Having_Kids', 'AcceptedOffer'],
      dtype='object')",5,,1.5429803310810808,,0.24659680929379835,KMeans
2024-06-05 18:58:11,54ms,447903a932a542eeb7280a2442ca0687,k_means k=4_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,2024-06-05_18-44-19_unscaled_allFeature.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'Complain', 'Age', 'Marital_Categories', 'Edu_Categories',
       'Spent_Total', 'Living_Alone', 'Having_Kids', 'AcceptedOffer'],
      dtype='object')",4,,1.635684114506858,,0.20456624449998873,KMeans
2024-06-05 18:54:59,50ms,2b7934f801314cb1b696e4f5d9ffcd6c,k_means k=6_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,2024-06-05_15-21-13_unscaled_allFeature.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'Complain', 'Age', 'Marital_Categories', 'Edu_Categories',
       'Spent_Total', 'Living_Alone', 'Having_Kids', 'AcceptedOffer'],
      dtype='object')",6,,1.665019884454151,,0.2470476476581392,KMeans
2024-06-05 18:54:59,57ms,0b1343abb9e74d37a4f029890977def2,k_means k=5_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,2024-06-05_15-21-13_unscaled_allFeature.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'Complain', 'Age', 'Marital_Categories', 'Edu_Categories',
       'Spent_Total', 'Living_Alone', 'Having_Kids', 'AcceptedOffer'],
      dtype='object')",5,,1.5262886949890049,,0.2561475516292516,KMeans
2024-06-05 18:54:59,69ms,15c2b6bd1cba40d0ae44c47673afcbfd,k_means k=4_scaled,LOCAL,/Users/felixwissel/miniconda3/lib/python3.12/site-packages/ipykernel_launcher.py,felixwissel,FINISHED,2024-06-05_15-21-13_unscaled_allFeature.csv,,"Index(['ID', 'Income', 'Dt_Customer', 'Recency', 'MntWines', 'MntFruits',
       'MntMeatProducts', 'MntFishProducts', 'MntSweetProducts',
       'MntGoldProds', 'NumDealsPurchases', 'NumWebPurchases',
       'NumCatalogPurchases', 'NumStorePurchases', 'NumWebVisitsMonth',
       'Complain', 'Age', 'Marital_Categories', 'Edu_Categories',
       'Spent_Total', 'Living_Alone', 'Having_Kids', 'AcceptedOffer'],
      dtype='object')",4,,1.3485438672173802,,0.29854685227312067,KMeans
